"","Fecha","Nivel06 (m)","Nivel10 (m)","Nivel14 (m)","Nivel18 (m)","Caudal (m^3/s)"
"8646",1974-09-02,NA,NA,NA,NA,17.33
"8647",1974-09-03,NA,NA,NA,NA,16.59
"8648",1974-09-04,NA,NA,NA,NA,16.51
"8649",1974-09-05,NA,NA,NA,NA,16.67
"8650",1974-09-06,NA,NA,NA,NA,15.63
"8651",1974-09-07,NA,NA,NA,NA,15.39
"8652",1974-09-08,NA,NA,NA,NA,15.03
"8653",1974-09-09,NA,NA,NA,NA,14.4
"8654",1974-09-10,NA,NA,NA,NA,13.54
"8655",1974-09-11,NA,NA,NA,NA,13.48
"8656",1974-09-12,NA,NA,NA,NA,12.78
"8657",1974-09-13,NA,NA,NA,NA,12.07
"8658",1974-09-14,NA,NA,NA,NA,11.27
"8659",1974-09-15,NA,NA,NA,NA,10.86
"8660",1974-09-16,NA,NA,NA,NA,11.76
"8661",1974-09-17,NA,NA,NA,NA,13.09
"8662",1974-09-18,NA,NA,NA,NA,12.24
"8663",1974-09-19,NA,NA,NA,NA,11.77
"8664",1974-09-20,NA,NA,NA,NA,11.87
"8665",1974-09-21,NA,NA,NA,NA,11.47
"8666",1974-09-22,NA,NA,NA,NA,11.19
"8667",1974-09-23,NA,NA,NA,NA,12.65
"8668",1974-09-24,NA,NA,NA,NA,12.17
"8669",1974-09-25,NA,NA,NA,NA,12.06
"8670",1974-09-26,NA,NA,NA,NA,10.91
"8671",1974-09-27,NA,NA,NA,NA,11.36
"8672",1974-09-28,NA,NA,NA,NA,11.49
"8673",1974-09-29,NA,NA,NA,NA,11.46
"8674",1974-09-30,NA,NA,NA,NA,11.07
"8675",1974-10-01,NA,NA,NA,NA,11.59
"8676",1974-10-02,NA,NA,NA,NA,10.72
"8677",1974-10-03,NA,NA,NA,NA,12.47
"8678",1974-10-04,NA,NA,NA,NA,13.32
"8679",1974-10-05,NA,NA,NA,NA,11.96
"8680",1974-10-06,NA,NA,NA,NA,11.62
"8681",1974-10-07,NA,NA,NA,NA,14.5
"8682",1974-10-08,NA,NA,NA,NA,13.27
"8683",1974-10-09,NA,NA,NA,NA,14.86
"8684",1974-10-10,NA,NA,NA,NA,12.95
"8685",1974-10-11,NA,NA,NA,NA,13.38
"8686",1974-10-12,NA,NA,NA,NA,14.17
"8687",1974-10-13,NA,NA,NA,NA,14.4
"8688",1974-10-14,NA,NA,NA,NA,12.3
"8689",1974-10-15,NA,NA,NA,NA,11.93
"8690",1974-10-16,NA,NA,NA,NA,12.89
"8691",1974-10-17,NA,NA,NA,NA,11.57
"8692",1974-10-18,NA,NA,NA,NA,12.56
"8693",1974-10-19,NA,NA,NA,NA,13.82
"8694",1974-10-20,NA,NA,NA,NA,18.85
"8695",1974-10-21,NA,NA,NA,NA,17.15
"8696",1974-10-22,NA,NA,NA,NA,15.73
"8697",1974-10-23,NA,NA,NA,NA,14.71
"8698",1974-10-24,NA,NA,NA,NA,15.7
"8699",1974-10-25,NA,NA,NA,NA,15.76
"8700",1974-10-26,NA,NA,NA,NA,15.47
"8701",1974-10-27,NA,NA,NA,NA,14.18
"8702",1974-10-28,NA,NA,NA,NA,15.01
"8703",1974-10-29,NA,NA,NA,NA,13.5
"8704",1974-10-30,NA,NA,NA,NA,12.49
"8705",1974-10-31,NA,NA,NA,NA,13.35
"8706",1974-11-01,NA,NA,NA,NA,14.13
"8707",1974-11-02,NA,NA,NA,NA,12.24
"8708",1974-11-03,NA,NA,NA,NA,12.76
"8709",1974-11-04,NA,NA,NA,NA,11.63
"8710",1974-11-05,NA,NA,NA,NA,12.08
"8711",1974-11-06,NA,NA,NA,NA,13.23
"8712",1974-11-07,NA,NA,NA,NA,13.58
"8713",1974-11-08,NA,NA,NA,NA,12.68
"8714",1974-11-09,NA,NA,NA,NA,11.88
"8715",1974-11-10,NA,NA,NA,NA,13.48
"8716",1974-11-11,NA,NA,NA,NA,11.66
"8717",1974-11-12,NA,NA,NA,NA,12.24
"8718",1974-11-13,NA,NA,NA,NA,11.62
"8719",1974-11-14,NA,NA,NA,NA,12.15
"8720",1974-11-15,NA,NA,NA,NA,12.13
"8721",1974-11-16,NA,NA,NA,NA,13.65
"8722",1974-11-17,NA,NA,NA,NA,11.96
"8723",1974-11-18,NA,NA,NA,NA,10.66
"8724",1974-11-19,NA,NA,NA,NA,9.98
"8725",1974-11-20,NA,NA,NA,NA,10
"8726",1974-11-21,NA,NA,NA,NA,10.29
"8727",1974-11-22,NA,NA,NA,NA,9.84
"8728",1974-11-23,NA,NA,NA,NA,11.34
"8729",1974-11-24,NA,NA,NA,NA,11.96
"8730",1974-11-25,NA,NA,NA,NA,17.04
"8731",1974-11-26,NA,NA,NA,NA,18.85
"8732",1974-11-27,NA,NA,NA,NA,19.67
"8733",1974-11-28,NA,NA,NA,NA,35.63
"8734",1974-11-29,NA,NA,NA,NA,31.57
"8735",1974-11-30,NA,NA,NA,NA,45.33
"8736",1974-12-01,NA,NA,NA,NA,42.79
"8737",1974-12-02,NA,NA,NA,NA,45.58
"8738",1974-12-03,NA,NA,NA,NA,50.86
"8739",1974-12-04,NA,NA,NA,NA,48.89
"8740",1974-12-05,NA,NA,NA,NA,49.28
"8741",1974-12-06,NA,NA,NA,NA,44.69
"8742",1974-12-07,NA,NA,NA,NA,33.89
"8743",1974-12-08,NA,NA,NA,NA,33.68
"8744",1974-12-09,NA,NA,NA,NA,34.03
"8745",1974-12-10,NA,NA,NA,NA,29.57
"8746",1974-12-11,NA,NA,NA,NA,26.33
"8747",1974-12-12,NA,NA,NA,NA,26.96
"8748",1974-12-13,NA,NA,NA,NA,28.06
"8749",1974-12-14,NA,NA,NA,NA,26.93
"8750",1974-12-15,NA,NA,NA,NA,25.75
"8751",1974-12-16,NA,NA,NA,NA,26.3
"8752",1974-12-17,NA,NA,NA,NA,26.27
"8753",1974-12-18,NA,NA,NA,NA,36.49
"8754",1974-12-19,NA,NA,NA,NA,53.93
"8755",1974-12-20,NA,NA,NA,NA,53.01
"8756",1974-12-21,NA,NA,NA,NA,52.56
"8757",1974-12-22,NA,NA,NA,NA,53.83
"8758",1974-12-23,NA,NA,NA,NA,57.16
"8759",1974-12-24,NA,NA,NA,NA,54.97
"8760",1974-12-25,NA,NA,NA,NA,53.19
"8761",1974-12-26,NA,NA,NA,NA,53.15
"8762",1974-12-27,NA,NA,NA,NA,50.46
"8763",1974-12-28,NA,NA,NA,NA,60.9
"8764",1974-12-29,NA,NA,NA,NA,90.63
"8765",1974-12-30,NA,NA,NA,NA,125.79
"8766",1974-12-31,NA,NA,NA,NA,107.48
"8767",1975-01-01,NA,NA,NA,NA,105.46
"8768",1975-01-02,NA,NA,NA,NA,108.97
"8769",1975-01-03,NA,NA,NA,NA,112.35
"8770",1975-01-04,NA,NA,NA,NA,106.96
"8771",1975-01-05,NA,NA,NA,NA,101.85
"8772",1975-01-06,NA,NA,NA,NA,90.3
"8773",1975-01-07,NA,NA,NA,NA,87.27
"8774",1975-01-08,NA,NA,NA,NA,75.32
"8775",1975-01-09,NA,NA,NA,NA,69.47
"8776",1975-01-10,NA,NA,NA,NA,74.49
"8777",1975-01-11,NA,NA,NA,NA,64.77
"8778",1975-01-12,NA,NA,NA,NA,61.5
"8779",1975-01-13,NA,NA,NA,NA,59.76
"8780",1975-01-14,NA,NA,NA,NA,71.33
"8781",1975-01-15,NA,NA,NA,NA,78.89
"8782",1975-01-16,NA,NA,NA,NA,86.75
"8783",1975-01-17,NA,NA,NA,NA,85.43
"8784",1975-01-18,NA,NA,NA,NA,87.01
"8785",1975-01-19,NA,NA,NA,NA,88.86
"8786",1975-01-20,NA,NA,NA,NA,92.53
"8787",1975-01-21,NA,NA,NA,NA,94
"8788",1975-01-22,NA,NA,NA,NA,86.98
"8789",1975-01-23,NA,NA,NA,NA,102.81
"8790",1975-01-24,NA,NA,NA,NA,184.51
"8791",1975-01-25,NA,NA,NA,NA,154.39
"8792",1975-01-26,NA,NA,NA,NA,133.82
"8793",1975-01-27,NA,NA,NA,NA,129.88
"8794",1975-01-28,NA,NA,NA,NA,117.98
"8795",1975-01-29,NA,NA,NA,NA,101.32
"8796",1975-01-30,NA,NA,NA,NA,103.72
"8797",1975-01-31,NA,NA,NA,NA,91.85
"8798",1975-02-01,NA,NA,NA,NA,92.03
"8799",1975-02-02,NA,NA,NA,NA,99.92
"8800",1975-02-03,NA,NA,NA,NA,116.59
"8801",1975-02-04,NA,NA,NA,NA,176.27
"8802",1975-02-05,NA,NA,NA,NA,191.76
"8803",1975-02-06,NA,NA,NA,NA,182.45
"8804",1975-02-07,NA,NA,NA,NA,208.37
"8805",1975-02-08,NA,NA,NA,NA,189.73
"8806",1975-02-09,NA,NA,NA,NA,186.19
"8807",1975-02-10,NA,NA,NA,NA,190.36
"8808",1975-02-11,NA,NA,NA,NA,187.52
"8809",1975-02-12,NA,NA,NA,NA,177.56
"8810",1975-02-13,NA,NA,NA,NA,157.68
"8811",1975-02-14,NA,NA,NA,NA,151.57
"8812",1975-02-15,NA,NA,NA,NA,137.06
"8813",1975-02-16,NA,NA,NA,NA,129.56
"8814",1975-02-17,NA,NA,NA,NA,126.1
"8815",1975-02-18,NA,NA,NA,NA,128.2
"8816",1975-02-19,NA,NA,NA,NA,136.82
"8817",1975-02-20,NA,NA,NA,NA,396.82
"8818",1975-02-21,NA,NA,NA,NA,680.41
"8819",1975-02-22,NA,NA,NA,NA,625.35
"8820",1975-02-23,NA,NA,NA,NA,745.72
"8821",1975-02-24,NA,NA,NA,NA,680.6
"8822",1975-02-25,NA,NA,NA,NA,814.01
"8823",1975-02-26,NA,NA,NA,NA,767.92
"8824",1975-02-27,NA,NA,NA,NA,650.76
"8825",1975-02-28,NA,NA,NA,NA,899.67
"8826",1975-03-01,NA,NA,NA,NA,715.14
"8827",1975-03-02,NA,NA,NA,NA,796.49
"8828",1975-03-03,NA,NA,NA,NA,734.83
"8829",1975-03-04,NA,NA,NA,NA,574.61
"8830",1975-03-05,NA,NA,NA,NA,833.46
"8831",1975-03-06,NA,NA,NA,NA,662.38
"8832",1975-03-07,NA,NA,NA,NA,637.04
"8833",1975-03-08,NA,NA,NA,NA,612.98
"8834",1975-03-09,NA,NA,NA,NA,1068.38
"8835",1975-03-10,NA,NA,NA,NA,929.34
"8836",1975-03-11,NA,NA,NA,NA,586.78
"8837",1975-03-12,NA,NA,NA,NA,455.87
"8838",1975-03-13,NA,NA,NA,NA,367.25
"8839",1975-03-14,NA,NA,NA,NA,616.65
"8840",1975-03-15,NA,NA,NA,NA,1269.5
"8841",1975-03-16,NA,NA,NA,NA,949.71
"8842",1975-03-17,NA,NA,NA,NA,699.55
"8843",1975-03-18,NA,NA,NA,NA,1195.06
"8844",1975-03-19,NA,NA,NA,NA,728.24
"8845",1975-03-20,NA,NA,NA,NA,1171.54
"8846",1975-03-21,NA,NA,NA,NA,616.76
"8847",1975-03-22,NA,NA,NA,NA,477.97
"8848",1975-03-23,NA,NA,NA,NA,959.56
"8849",1975-03-24,NA,NA,NA,NA,842.57
"8850",1975-03-25,NA,NA,NA,NA,507.85
"8851",1975-03-26,NA,NA,NA,NA,1126.95
"8852",1975-03-27,NA,NA,NA,NA,752.08
"8853",1975-03-28,NA,NA,NA,NA,743.63
"8854",1975-03-29,NA,NA,NA,NA,861.76
"8855",1975-03-30,NA,NA,NA,NA,516.02
"8856",1975-03-31,NA,NA,NA,NA,786.71
"8857",1975-04-01,NA,NA,NA,NA,968.2
"8858",1975-04-02,NA,NA,NA,NA,1134.41
"8859",1975-04-03,NA,NA,NA,NA,1066.88
"8860",1975-04-04,NA,NA,NA,NA,848.84
"8861",1975-04-05,NA,NA,NA,NA,665.88
"8862",1975-04-06,NA,NA,NA,NA,816.71
"8863",1975-04-07,NA,NA,NA,NA,561.29
"8864",1975-04-08,NA,NA,NA,NA,462.64
"8865",1975-04-09,NA,NA,NA,NA,446.5
"8866",1975-04-10,NA,NA,NA,NA,480.11
"8867",1975-04-11,NA,NA,NA,NA,361.42
"8868",1975-04-12,NA,NA,NA,NA,371.2
"8869",1975-04-13,NA,NA,NA,NA,555.43
"8870",1975-04-14,NA,NA,NA,NA,479.51
"8871",1975-04-15,NA,NA,NA,NA,674.84
"8872",1975-04-16,NA,NA,NA,NA,743.85
"8873",1975-04-17,NA,NA,NA,NA,532.1
"8874",1975-04-18,NA,NA,NA,NA,435.7
"8875",1975-04-19,NA,NA,NA,NA,387.63
"8876",1975-04-20,NA,NA,NA,NA,356.37
"8877",1975-04-21,NA,NA,NA,NA,325.67
"8878",1975-04-22,NA,NA,NA,NA,269.65
"8879",1975-04-23,NA,NA,NA,NA,248.72
"8880",1975-04-24,NA,NA,NA,NA,235.11
"8881",1975-04-25,NA,NA,NA,NA,252.96
"8882",1975-04-26,NA,NA,NA,NA,257.51
"8883",1975-04-27,NA,NA,NA,NA,188.84
"8884",1975-04-28,NA,NA,NA,NA,193.19
"8885",1975-04-29,NA,NA,NA,NA,325.47
"8886",1975-04-30,NA,NA,NA,NA,246.7
"8887",1975-05-01,NA,NA,NA,NA,360.55
"8888",1975-05-02,NA,NA,NA,NA,250.63
"8889",1975-05-03,NA,NA,NA,NA,226.41
"8890",1975-05-04,NA,NA,NA,NA,225.12
"8891",1975-05-05,NA,NA,NA,NA,271.38
"8892",1975-05-06,NA,NA,NA,NA,223.29
"8893",1975-05-07,NA,NA,NA,NA,235.13
"8894",1975-05-08,NA,NA,NA,NA,261.97
"8895",1975-05-09,NA,NA,NA,NA,264.13
"8896",1975-05-10,NA,NA,NA,NA,241.83
"8897",1975-05-11,NA,NA,NA,NA,232.39
"8898",1975-05-12,NA,NA,NA,NA,232.11
"8899",1975-05-13,NA,NA,NA,NA,244.64
"8900",1975-05-14,NA,NA,NA,NA,273.91
"8901",1975-05-15,NA,NA,NA,NA,377.89
"8902",1975-05-16,NA,NA,NA,NA,265.96
"8903",1975-05-17,NA,NA,NA,NA,247.93
"8904",1975-05-18,NA,NA,NA,NA,225.86
"8905",1975-05-19,NA,NA,NA,NA,230.77
"8906",1975-05-20,NA,NA,NA,NA,208.7
"8907",1975-05-21,NA,NA,NA,NA,202.93
"8908",1975-05-22,NA,NA,NA,NA,183.14
"8909",1975-05-23,NA,NA,NA,NA,180.42
"8910",1975-05-24,NA,NA,NA,NA,168.28
"8911",1975-05-25,NA,NA,NA,NA,157.83
"8912",1975-05-26,NA,NA,NA,NA,157.96
"8913",1975-05-27,NA,NA,NA,NA,154.69
"8914",1975-05-28,NA,NA,NA,NA,147.77
"8915",1975-05-29,NA,NA,NA,NA,143.18
"8916",1975-05-30,NA,NA,NA,NA,140.19
"8917",1975-05-31,NA,NA,NA,NA,143.39
"8918",1975-06-01,NA,NA,NA,NA,198.28
"8919",1975-06-02,NA,NA,NA,NA,273.41
"8920",1975-06-03,NA,NA,NA,NA,190.38
"8921",1975-06-04,NA,NA,NA,NA,162.13
"8922",1975-06-05,NA,NA,NA,NA,141.38
"8923",1975-06-06,NA,NA,NA,NA,141.8
"8924",1975-06-07,NA,NA,NA,NA,134.39
"8925",1975-06-08,NA,NA,NA,NA,168.26
"8926",1975-06-09,NA,NA,NA,NA,128.9
"8927",1975-06-10,NA,NA,NA,NA,129.88
"8928",1975-06-11,NA,NA,NA,NA,119.45
"8929",1975-06-12,NA,NA,NA,NA,114.07
"8930",1975-06-13,NA,NA,NA,NA,106.96
"8931",1975-06-14,NA,NA,NA,NA,115.04
"8932",1975-06-15,NA,NA,NA,NA,114.99
"8933",1975-06-16,NA,NA,NA,NA,105.6
"8934",1975-06-17,NA,NA,NA,NA,107.94
"8935",1975-06-18,NA,NA,NA,NA,105.55
"8936",1975-06-19,NA,NA,NA,NA,102.09
"8937",1975-06-20,NA,NA,NA,NA,98.66
"8938",1975-06-21,NA,NA,NA,NA,97.98
"8939",1975-06-22,NA,NA,NA,NA,93.1
"8940",1975-06-23,NA,NA,NA,NA,93.39
"8941",1975-06-24,NA,NA,NA,NA,90.57
"8942",1975-06-25,NA,NA,NA,NA,91.12
"8943",1975-06-26,NA,NA,NA,NA,86.7
"8944",1975-06-27,NA,NA,NA,NA,88.55
"8945",1975-06-28,NA,NA,NA,NA,86.69
"8946",1975-06-29,NA,NA,NA,NA,85.49
"8947",1975-06-30,NA,NA,NA,NA,85.87
"8948",1975-07-01,NA,NA,NA,NA,85.6
"8949",1975-07-02,NA,NA,NA,NA,81.42
"8950",1975-07-03,NA,NA,NA,NA,81.19
"8951",1975-07-04,NA,NA,NA,NA,83.52
"8952",1975-07-05,NA,NA,NA,NA,78.47
"8953",1975-07-06,NA,NA,NA,NA,84.65
"8954",1975-07-07,NA,NA,NA,NA,83.14
"8955",1975-07-08,NA,NA,NA,NA,81.89
"8956",1975-07-09,NA,NA,NA,NA,83.56
"8957",1975-07-10,NA,NA,NA,NA,85.23
"8958",1975-07-11,NA,NA,NA,NA,85.74
"8959",1975-07-12,NA,NA,NA,NA,82.72
"8960",1975-07-13,NA,NA,NA,NA,83.3
"8961",1975-07-14,NA,NA,NA,NA,82.25
"8962",1975-07-15,NA,NA,NA,NA,84.04
"8963",1975-07-16,NA,NA,NA,NA,85.73
"8964",1975-07-17,NA,NA,NA,NA,80.92
"8965",1975-07-18,NA,NA,NA,NA,84.8
"8966",1975-07-19,NA,NA,NA,NA,82.84
"8967",1975-07-20,NA,NA,NA,NA,82.09
"8968",1975-07-21,NA,NA,NA,NA,83.97
"8969",1975-07-22,NA,NA,NA,NA,78.71
"8970",1975-07-23,NA,NA,NA,NA,77.11
"8971",1975-07-24,NA,NA,NA,NA,76.72
"8972",1975-07-25,NA,NA,NA,NA,78.44
"8973",1975-07-26,NA,NA,NA,NA,77.58
"8974",1975-07-27,NA,NA,NA,NA,74.93
"8975",1975-07-28,NA,NA,NA,NA,75.78
"8976",1975-07-29,NA,NA,NA,NA,75.07
"8977",1975-07-30,NA,NA,NA,NA,72.44
"8978",1975-07-31,NA,NA,NA,NA,72.17
"8979",1975-08-01,NA,NA,NA,NA,73.24
"8980",1975-08-02,NA,NA,NA,NA,70.44
"8981",1975-08-03,NA,NA,NA,NA,67.45
"8982",1975-08-04,NA,NA,NA,NA,66.94
"8983",1975-08-05,NA,NA,NA,NA,66.16
"8984",1975-08-06,NA,NA,NA,NA,65.65
"8985",1975-08-07,NA,NA,NA,NA,65.26
"8986",1975-08-08,NA,NA,NA,NA,65.13
"8987",1975-08-09,NA,NA,NA,NA,66.91
"8988",1975-08-10,NA,NA,NA,NA,64.41
"8989",1975-08-11,NA,NA,NA,NA,65.07
"8990",1975-08-12,NA,NA,NA,NA,66.47
"8991",1975-08-13,NA,NA,NA,NA,61.78
"8992",1975-08-14,NA,NA,NA,NA,64.61
"8993",1975-08-15,NA,NA,NA,NA,63.46
"8994",1975-08-16,NA,NA,NA,NA,63.09
"8995",1975-08-17,NA,NA,NA,NA,61.31
"8996",1975-08-18,NA,NA,NA,NA,57.59
"8997",1975-08-19,NA,NA,NA,NA,57.53
"8998",1975-08-20,NA,NA,NA,NA,56.66
"8999",1975-08-21,NA,NA,NA,NA,54.51
"9000",1975-08-22,NA,NA,NA,NA,54.15
"9001",1975-08-23,NA,NA,NA,NA,54.05
"9002",1975-08-24,NA,NA,NA,NA,54.38
"9003",1975-08-25,NA,NA,NA,NA,52.68
"9004",1975-08-26,NA,NA,NA,NA,54.05
"9005",1975-08-27,NA,NA,NA,NA,53.25
"9006",1975-08-28,NA,NA,NA,NA,87.58
"9007",1975-08-29,NA,NA,NA,NA,67.12
"9008",1975-08-30,NA,NA,NA,NA,71.77
"9009",1975-08-31,NA,NA,NA,NA,68.86
"9010",1975-09-01,NA,NA,NA,NA,57.13
"9011",1975-09-02,NA,NA,NA,NA,54.85
"9012",1975-09-03,NA,NA,NA,NA,52.89
"9013",1975-09-04,NA,NA,NA,NA,48.61
"9014",1975-09-05,NA,NA,NA,NA,49.6
"9015",1975-09-06,NA,NA,NA,NA,50.21
"9016",1975-09-07,NA,NA,NA,NA,52.05
"9017",1975-09-08,NA,NA,NA,NA,63.21
"9018",1975-09-09,NA,NA,NA,NA,54.22
"9019",1975-09-10,NA,NA,NA,NA,48.29
"9020",1975-09-11,NA,NA,NA,NA,43.49
"9021",1975-09-12,NA,NA,NA,NA,43.29
"9022",1975-09-13,NA,NA,NA,NA,42.9
"9023",1975-09-14,NA,NA,NA,NA,41.08
"9024",1975-09-15,NA,NA,NA,NA,39.52
"9025",1975-09-16,NA,NA,NA,NA,37.21
"9026",1975-09-17,NA,NA,NA,NA,38.11
"9027",1975-09-18,NA,NA,NA,NA,35.95
"9028",1975-09-19,NA,NA,NA,NA,35.08
"9029",1975-09-20,NA,NA,NA,NA,34.17
"9030",1975-09-21,NA,NA,NA,NA,34.12
"9031",1975-09-22,NA,NA,NA,NA,33.13
"9032",1975-09-23,NA,NA,NA,NA,33.68
"9033",1975-09-24,NA,NA,NA,NA,32.1
"9034",1975-09-25,NA,NA,NA,NA,32.58
"9035",1975-09-26,NA,NA,NA,NA,32.22
"9036",1975-09-27,NA,NA,NA,NA,30.98
"9037",1975-09-28,NA,NA,NA,NA,30.42
"9038",1975-09-29,NA,NA,NA,NA,29.79
"9039",1975-09-30,NA,NA,NA,NA,29.02
"9040",1975-10-01,NA,NA,NA,NA,27.64
"9041",1975-10-02,NA,NA,NA,NA,26.41
"9042",1975-10-03,NA,NA,NA,NA,26.41
"9043",1975-10-04,NA,NA,NA,NA,25.23
"9044",1975-10-05,NA,NA,NA,NA,25.17
"9045",1975-10-06,NA,NA,NA,NA,30.45
"9046",1975-10-07,NA,NA,NA,NA,30.21
"9047",1975-10-08,NA,NA,NA,NA,28.71
"9048",1975-10-09,NA,NA,NA,NA,25
"9049",1975-10-10,NA,NA,NA,NA,23.94
"9050",1975-10-11,NA,NA,NA,NA,24.8
"9051",1975-10-12,NA,NA,NA,NA,24.43
"9052",1975-10-13,NA,NA,NA,NA,22.54
"9053",1975-10-14,NA,NA,NA,NA,27.19
"9054",1975-10-15,NA,NA,NA,NA,51.93
"9055",1975-10-16,NA,NA,NA,NA,37.83
"9056",1975-10-17,NA,NA,NA,NA,78.57
"9057",1975-10-18,NA,NA,NA,NA,91.49
"9058",1975-10-19,NA,NA,NA,NA,94.45
"9059",1975-10-20,NA,NA,NA,NA,71.2
"9060",1975-10-21,NA,NA,NA,NA,59.57
"9061",1975-10-22,NA,NA,NA,NA,59.04
"9062",1975-10-23,NA,NA,NA,NA,59.46
"9063",1975-10-24,NA,NA,NA,NA,53.66
"9064",1975-10-25,NA,NA,NA,NA,43.89
"9065",1975-10-26,NA,NA,NA,NA,38.76
"9066",1975-10-27,NA,NA,NA,NA,37.74
"9067",1975-10-28,NA,NA,NA,NA,38.67
"9068",1975-10-29,NA,NA,NA,NA,34.17
"9069",1975-10-30,NA,NA,NA,NA,32.11
"9070",1975-10-31,NA,NA,NA,NA,30.16
"9071",1975-11-01,NA,NA,NA,NA,29.86
"9072",1975-11-02,NA,NA,NA,NA,29.19
"9073",1975-11-03,NA,NA,NA,NA,41.86
"9074",1975-11-04,NA,NA,NA,NA,37.93
"9075",1975-11-05,NA,NA,NA,NA,34.7
"9076",1975-11-06,NA,NA,NA,NA,31.28
"9077",1975-11-07,NA,NA,NA,NA,29.61
"9078",1975-11-08,NA,NA,NA,NA,28.16
"9079",1975-11-09,NA,NA,NA,NA,25.96
"9080",1975-11-10,NA,NA,NA,NA,26.17
"9081",1975-11-11,NA,NA,NA,NA,25.63
"9082",1975-11-12,NA,NA,NA,NA,22.54
"9083",1975-11-13,NA,NA,NA,NA,22.14
"9084",1975-11-14,NA,NA,NA,NA,22.48
"9085",1975-11-15,NA,NA,NA,NA,21.89
"9086",1975-11-16,NA,NA,NA,NA,19.87
"9087",1975-11-17,NA,NA,NA,NA,18
"9088",1975-11-18,NA,NA,NA,NA,18.25
"9089",1975-11-19,NA,NA,NA,NA,18.21
"9090",1975-11-20,NA,NA,NA,NA,16.86
"9091",1975-11-21,NA,NA,NA,NA,17.16
"9092",1975-11-22,NA,NA,NA,NA,17.05
"9093",1975-11-23,NA,NA,NA,NA,17.22
"9094",1975-11-24,NA,NA,NA,NA,23.21
"9095",1975-11-25,NA,NA,NA,NA,18.91
"9096",1975-11-26,NA,NA,NA,NA,18.25
"9097",1975-11-27,NA,NA,NA,NA,17.12
"9098",1975-11-28,NA,NA,NA,NA,17.81
"9099",1975-11-29,NA,NA,NA,NA,18.81
"9100",1975-11-30,NA,NA,NA,NA,19.11
"9101",1975-12-01,NA,NA,NA,NA,22.81
"9102",1975-12-02,NA,NA,NA,NA,22.16
"9103",1975-12-03,NA,NA,NA,NA,20.28
"9104",1975-12-04,NA,NA,NA,NA,20.75
"9105",1975-12-05,NA,NA,NA,NA,22.58
"9106",1975-12-06,NA,NA,NA,NA,22.77
"9107",1975-12-07,NA,NA,NA,NA,22.88
"9108",1975-12-08,NA,NA,NA,NA,21.86
"9109",1975-12-09,NA,NA,NA,NA,20.56
"9110",1975-12-10,NA,NA,NA,NA,19.71
"9111",1975-12-11,NA,NA,NA,NA,21.58
"9112",1975-12-12,NA,NA,NA,NA,21.63
"9113",1975-12-13,NA,NA,NA,NA,20.43
"9114",1975-12-14,NA,NA,NA,NA,21.06
"9115",1975-12-15,NA,NA,NA,NA,22.66
"9116",1975-12-16,NA,NA,NA,NA,20.34
"9117",1975-12-17,NA,NA,NA,NA,21.67
"9118",1975-12-18,NA,NA,NA,NA,21.59
"9119",1975-12-19,NA,NA,NA,NA,20.7
"9120",1975-12-20,NA,NA,NA,NA,27.02
"9121",1975-12-21,NA,NA,NA,NA,24.94
"9122",1975-12-22,NA,NA,NA,NA,30.4
"9123",1975-12-23,NA,NA,NA,NA,23.59
"9124",1975-12-24,NA,NA,NA,NA,24.28
"9125",1975-12-25,NA,NA,NA,NA,21.26
"9126",1975-12-26,NA,NA,NA,NA,22.63
"9127",1975-12-27,NA,NA,NA,NA,22.51
"9128",1975-12-28,NA,NA,NA,NA,22.96
"9129",1975-12-29,NA,NA,NA,NA,28.09
"9130",1975-12-30,NA,NA,NA,NA,24.02
"9131",1975-12-31,NA,NA,NA,NA,21
"9132",1976-01-01,NA,NA,NA,NA,21.66
"9133",1976-01-02,NA,NA,NA,NA,21.83
"9134",1976-01-03,NA,NA,NA,NA,36.47
"9135",1976-01-04,NA,NA,NA,NA,35.6
"9136",1976-01-05,NA,NA,NA,NA,32.13
"9137",1976-01-06,NA,NA,NA,NA,38.4
"9138",1976-01-07,NA,NA,NA,NA,52.94
"9139",1976-01-08,NA,NA,NA,NA,53.83
"9140",1976-01-09,NA,NA,NA,NA,55.52
"9141",1976-01-10,NA,NA,NA,NA,59.36
"9142",1976-01-11,NA,NA,NA,NA,61.45
"9143",1976-01-12,NA,NA,NA,NA,80.63
"9144",1976-01-13,NA,NA,NA,NA,71.94
"9145",1976-01-14,NA,NA,NA,NA,73.62
"9146",1976-01-15,NA,NA,NA,NA,65.26
"9147",1976-01-16,NA,NA,NA,NA,57.99
"9148",1976-01-17,NA,NA,NA,NA,60.06
"9149",1976-01-18,NA,NA,NA,NA,56.57
"9150",1976-01-19,NA,NA,NA,NA,72.07
"9151",1976-01-20,NA,NA,NA,NA,97.51
"9152",1976-01-21,NA,NA,NA,NA,78.94
"9153",1976-01-22,NA,NA,NA,NA,89.08
"9154",1976-01-23,NA,NA,NA,NA,79.06
"9155",1976-01-24,NA,NA,NA,NA,93.15
"9156",1976-01-25,NA,NA,NA,NA,87.18
"9157",1976-01-26,NA,NA,NA,NA,73.57
"9158",1976-01-27,NA,NA,NA,NA,83.65
"9159",1976-01-28,NA,NA,NA,NA,350.15
"9160",1976-01-29,NA,NA,NA,NA,319.81
"9161",1976-01-30,NA,NA,NA,NA,255.12
