"","Fecha","Nivel06 (m)","Nivel10 (m)","Nivel14 (m)","Nivel18 (m)","Caudal (m^3/s)"
"11139",1987-07-01,NA,NA,NA,NA,NA
"11140",1987-07-02,NA,NA,NA,NA,NA
"11141",1987-07-03,NA,NA,NA,NA,NA
"11142",1987-07-04,NA,NA,NA,NA,NA
"11143",1987-07-05,NA,NA,NA,NA,NA
"11144",1987-07-06,NA,NA,NA,NA,NA
"11145",1987-07-07,NA,NA,NA,NA,NA
"11146",1987-07-08,NA,NA,NA,NA,NA
"11147",1987-07-09,NA,NA,NA,NA,NA
"11148",1987-07-10,NA,NA,NA,NA,NA
"11149",1987-07-11,NA,NA,NA,NA,NA
"11150",1987-07-12,NA,NA,NA,NA,NA
"11151",1987-07-13,NA,NA,NA,NA,NA
"11152",1987-07-14,NA,NA,NA,NA,NA
"11153",1987-07-15,NA,NA,NA,NA,NA
"11154",1987-07-16,NA,NA,NA,NA,NA
"11155",1987-07-17,NA,NA,NA,NA,NA
"11156",1987-07-18,NA,NA,NA,NA,NA
"11157",1987-07-19,NA,NA,NA,NA,NA
"11158",1987-07-20,NA,NA,NA,NA,NA
"11159",1987-07-21,NA,NA,NA,NA,NA
"11160",1987-07-22,NA,NA,NA,NA,NA
"11161",1987-07-23,NA,NA,NA,NA,NA
"11162",1987-07-24,NA,NA,NA,NA,NA
"11163",1987-07-25,NA,NA,NA,NA,NA
"11164",1987-07-26,NA,NA,NA,NA,NA
"11165",1987-07-27,NA,NA,NA,NA,NA
"11166",1987-07-28,NA,NA,NA,NA,NA
"11167",1987-07-29,NA,NA,NA,NA,NA
"11168",1987-07-30,NA,NA,NA,NA,NA
"11169",1987-07-31,NA,NA,NA,NA,NA
"11170",1987-08-01,NA,NA,NA,NA,NA
"11171",1987-08-02,NA,NA,NA,NA,NA
"11172",1987-08-03,NA,NA,NA,NA,NA
"11173",1987-08-04,NA,NA,NA,NA,NA
"11174",1987-08-05,NA,NA,NA,NA,NA
"11175",1987-08-06,NA,NA,NA,NA,NA
"11176",1987-08-07,NA,NA,NA,NA,NA
"11177",1987-08-08,NA,NA,NA,NA,NA
"11178",1987-08-09,NA,NA,NA,NA,NA
"11179",1987-08-10,NA,NA,NA,NA,NA
"11180",1987-08-11,NA,NA,NA,NA,NA
"11181",1987-08-12,NA,NA,NA,NA,NA
"11182",1987-08-13,NA,NA,NA,NA,NA
"11183",1987-08-14,NA,NA,NA,NA,NA
"11184",1987-08-15,NA,NA,NA,NA,NA
"11185",1987-08-16,NA,NA,NA,NA,NA
"11186",1987-08-17,NA,NA,NA,NA,NA
"11187",1987-08-18,NA,NA,NA,NA,NA
"11188",1987-08-19,NA,NA,NA,NA,NA
"11189",1987-08-20,NA,NA,NA,NA,NA
"11190",1987-08-21,NA,NA,NA,NA,NA
"11191",1987-08-22,NA,NA,NA,NA,NA
"11192",1987-08-23,NA,NA,NA,NA,NA
"11193",1987-08-24,NA,NA,NA,NA,NA
"11194",1987-08-25,NA,NA,NA,NA,NA
"11195",1987-08-26,NA,NA,NA,NA,NA
"11196",1987-08-27,NA,NA,NA,NA,NA
"11197",1987-08-28,NA,NA,NA,NA,NA
"11198",1987-08-29,NA,NA,NA,NA,NA
"11199",1987-08-30,NA,NA,NA,NA,NA
"11200",1987-08-31,NA,NA,NA,NA,NA
"11201",1987-09-01,NA,NA,NA,NA,NA
"11202",1987-09-02,NA,NA,NA,NA,NA
"11203",1987-09-03,NA,NA,NA,NA,NA
"11204",1987-09-04,NA,NA,NA,NA,NA
"11205",1987-09-05,NA,NA,NA,NA,NA
"11206",1987-09-06,NA,NA,NA,NA,NA
"11207",1987-09-07,NA,NA,NA,NA,NA
"11208",1987-09-08,NA,NA,NA,NA,NA
"11209",1987-09-09,NA,NA,NA,NA,NA
"11210",1987-09-10,NA,NA,NA,NA,NA
"11211",1987-09-11,NA,NA,NA,NA,NA
"11212",1987-09-12,NA,NA,NA,NA,NA
"11213",1987-09-13,NA,NA,NA,NA,NA
"11214",1987-09-14,NA,NA,NA,NA,NA
"11215",1987-09-15,NA,NA,NA,NA,NA
"11216",1987-09-16,NA,NA,NA,NA,NA
"11217",1987-09-17,NA,NA,NA,NA,NA
"11218",1987-09-18,NA,NA,NA,NA,NA
"11219",1987-09-19,NA,NA,NA,NA,NA
"11220",1987-09-20,NA,NA,NA,NA,NA
"11221",1987-09-21,NA,NA,NA,NA,NA
"11222",1987-09-22,NA,NA,NA,NA,NA
"11223",1987-09-23,NA,NA,NA,NA,NA
"11224",1987-09-24,NA,NA,NA,NA,NA
"11225",1987-09-25,NA,NA,NA,NA,NA
"11226",1987-09-26,NA,NA,NA,NA,NA
"11227",1987-09-27,NA,NA,NA,NA,NA
"11228",1987-09-28,NA,NA,NA,NA,NA
"11229",1987-09-29,NA,NA,NA,NA,NA
"11230",1987-09-30,NA,NA,NA,NA,NA
"11231",1987-10-01,NA,NA,NA,NA,NA
"11232",1987-10-02,NA,NA,NA,NA,NA
"11233",1987-10-03,NA,NA,NA,NA,NA
"11234",1987-10-04,NA,NA,NA,NA,NA
"11235",1987-10-05,NA,NA,NA,NA,NA
"11236",1987-10-06,NA,NA,NA,NA,NA
"11237",1987-10-07,NA,NA,NA,NA,NA
"11238",1987-10-08,NA,NA,NA,NA,NA
"11239",1987-10-09,NA,NA,NA,NA,NA
"11240",1987-10-10,NA,NA,NA,NA,NA
"11241",1987-10-11,NA,NA,NA,NA,NA
"11242",1987-10-12,NA,NA,NA,NA,NA
"11243",1987-10-13,NA,NA,NA,NA,NA
"11244",1987-10-14,NA,NA,NA,NA,NA
"11245",1987-10-15,NA,NA,NA,NA,NA
"11246",1987-10-16,NA,NA,NA,NA,NA
"11247",1987-10-17,NA,NA,NA,NA,NA
"11248",1987-10-18,NA,NA,NA,NA,NA
"11249",1987-10-19,NA,NA,NA,NA,NA
"11250",1987-10-20,NA,NA,NA,NA,NA
"11251",1987-10-21,NA,NA,NA,NA,NA
"11252",1987-10-22,NA,NA,NA,NA,NA
"11253",1987-10-23,NA,NA,NA,NA,NA
"11254",1987-10-24,NA,NA,NA,NA,NA
"11255",1987-10-25,NA,NA,NA,NA,NA
"11256",1987-10-26,NA,NA,NA,NA,NA
"11257",1987-10-27,NA,NA,NA,NA,NA
"11258",1987-10-28,NA,NA,NA,NA,NA
"11259",1987-10-29,NA,NA,NA,NA,NA
"11260",1987-10-30,NA,NA,NA,NA,NA
"11261",1987-10-31,NA,NA,NA,NA,NA
"11262",1987-11-01,NA,NA,NA,NA,NA
"11263",1987-11-02,NA,NA,NA,NA,NA
"11264",1987-11-03,NA,NA,NA,NA,NA
"11265",1987-11-04,NA,NA,NA,NA,NA
"11266",1987-11-05,NA,NA,NA,NA,NA
"11267",1987-11-06,NA,NA,NA,NA,NA
"11268",1987-11-07,NA,NA,NA,NA,NA
"11269",1987-11-08,NA,NA,NA,NA,NA
"11270",1987-11-09,NA,NA,NA,NA,NA
"11271",1987-11-10,NA,NA,NA,NA,NA
"11272",1987-11-11,NA,NA,NA,NA,NA
"11273",1987-11-12,NA,NA,NA,NA,NA
"11274",1987-11-13,NA,NA,NA,NA,NA
"11275",1987-11-14,NA,NA,NA,NA,NA
"11276",1987-11-15,NA,NA,NA,NA,NA
"11277",1987-11-16,NA,NA,NA,NA,NA
"11278",1987-11-17,NA,NA,NA,NA,NA
"11279",1987-11-18,NA,NA,NA,NA,NA
"11280",1987-11-19,NA,NA,NA,NA,NA
"11281",1987-11-20,NA,NA,NA,NA,NA
"11282",1987-11-21,NA,NA,NA,NA,NA
"11283",1987-11-22,NA,NA,NA,NA,NA
"11284",1987-11-23,NA,NA,NA,NA,NA
"11285",1987-11-24,NA,NA,NA,NA,NA
"11286",1987-11-25,NA,NA,NA,NA,NA
"11287",1987-11-26,NA,NA,NA,NA,NA
"11288",1987-11-27,NA,NA,NA,NA,NA
"11289",1987-11-28,NA,NA,NA,NA,NA
"11290",1987-11-29,NA,NA,NA,NA,NA
"11291",1987-11-30,NA,NA,NA,NA,NA
"11292",1987-12-01,NA,NA,NA,NA,NA
"11293",1987-12-02,NA,NA,NA,NA,NA
"11294",1987-12-03,NA,NA,NA,NA,NA
"11295",1987-12-04,NA,NA,NA,NA,NA
"11296",1987-12-05,NA,NA,NA,NA,NA
"11297",1987-12-06,NA,NA,NA,NA,NA
"11298",1987-12-07,NA,NA,NA,NA,NA
"11299",1987-12-08,NA,NA,NA,NA,NA
"11300",1987-12-09,NA,NA,NA,NA,NA
"11301",1987-12-10,NA,NA,NA,NA,NA
"11302",1987-12-11,NA,NA,NA,NA,NA
"11303",1987-12-12,NA,NA,NA,NA,NA
"11304",1987-12-13,NA,NA,NA,NA,NA
"11305",1987-12-14,NA,NA,NA,NA,NA
"11306",1987-12-15,NA,NA,NA,NA,NA
"11307",1987-12-16,NA,NA,NA,NA,NA
"11308",1987-12-17,NA,NA,NA,NA,NA
"11309",1987-12-18,NA,NA,NA,NA,NA
"11310",1987-12-19,NA,NA,NA,NA,NA
"11311",1987-12-20,NA,NA,NA,NA,NA
"11312",1987-12-21,NA,NA,NA,NA,NA
"11313",1987-12-22,NA,NA,NA,NA,NA
"11314",1987-12-23,NA,NA,NA,NA,NA
"11315",1987-12-24,NA,NA,NA,NA,NA
"11316",1987-12-25,NA,NA,NA,NA,NA
"11317",1987-12-26,NA,NA,NA,NA,NA
"11318",1987-12-27,NA,NA,NA,NA,NA
"11319",1987-12-28,NA,NA,NA,NA,NA
"11320",1987-12-29,NA,NA,NA,NA,NA
"11321",1987-12-30,NA,NA,NA,NA,NA
"11322",1987-12-31,NA,NA,NA,NA,NA
"11323",1988-01-01,NA,NA,NA,NA,NA
"11324",1988-01-02,NA,NA,NA,NA,NA
"11325",1988-01-03,NA,NA,NA,NA,NA
"11326",1988-01-04,NA,NA,NA,NA,NA
"11327",1988-01-05,NA,NA,NA,NA,NA
"11328",1988-01-06,NA,NA,NA,NA,NA
"11329",1988-01-07,NA,NA,NA,NA,NA
"11330",1988-01-08,NA,NA,NA,NA,NA
"11331",1988-01-09,NA,NA,NA,NA,NA
"11332",1988-01-10,NA,NA,NA,NA,NA
"11333",1988-01-11,NA,NA,NA,NA,NA
"11334",1988-01-12,NA,NA,NA,NA,NA
"11335",1988-01-13,NA,NA,NA,NA,NA
"11336",1988-01-14,NA,NA,NA,NA,NA
"11337",1988-01-15,NA,NA,NA,NA,NA
"11338",1988-01-16,NA,NA,NA,NA,NA
"11339",1988-01-17,NA,NA,NA,NA,NA
"11340",1988-01-18,NA,NA,NA,NA,NA
"11341",1988-01-19,NA,NA,NA,NA,NA
"11342",1988-01-20,NA,NA,NA,NA,NA
"11343",1988-01-21,NA,NA,NA,NA,NA
"11344",1988-01-22,NA,NA,NA,NA,NA
"11345",1988-01-23,NA,NA,NA,NA,NA
"11346",1988-01-24,NA,NA,NA,NA,NA
"11347",1988-01-25,NA,NA,NA,NA,NA
"11348",1988-01-26,NA,NA,NA,NA,NA
"11349",1988-01-27,NA,NA,NA,NA,NA
"11350",1988-01-28,NA,NA,NA,NA,NA
"11351",1988-01-29,NA,NA,NA,NA,NA
"11352",1988-01-30,NA,NA,NA,NA,NA
"11353",1988-01-31,NA,NA,NA,NA,NA
"11354",1988-02-01,NA,NA,NA,NA,NA
"11355",1988-02-02,NA,NA,NA,NA,NA
"11356",1988-02-03,NA,NA,NA,NA,NA
"11357",1988-02-04,NA,NA,NA,NA,NA
"11358",1988-02-05,NA,NA,NA,NA,NA
"11359",1988-02-06,NA,NA,NA,NA,NA
"11360",1988-02-07,NA,NA,NA,NA,NA
"11361",1988-02-08,NA,NA,NA,NA,NA
"11362",1988-02-09,NA,NA,NA,NA,NA
"11363",1988-02-10,NA,NA,NA,NA,NA
"11364",1988-02-11,NA,NA,NA,NA,NA
"11365",1988-02-12,NA,NA,NA,NA,NA
"11366",1988-02-13,NA,NA,NA,NA,NA
"11367",1988-02-14,NA,NA,NA,NA,NA
"11368",1988-02-15,NA,NA,NA,NA,NA
"11369",1988-02-16,NA,NA,NA,NA,NA
"11370",1988-02-17,NA,NA,NA,NA,NA
"11371",1988-02-18,NA,NA,NA,NA,NA
"11372",1988-02-19,NA,NA,NA,NA,NA
"11373",1988-02-20,NA,NA,NA,NA,NA
"11374",1988-02-21,NA,NA,NA,NA,NA
"11375",1988-02-22,NA,NA,NA,NA,NA
"11376",1988-02-23,NA,NA,NA,NA,NA
"11377",1988-02-24,NA,NA,NA,NA,NA
"11378",1988-02-25,NA,NA,NA,NA,NA
"11379",1988-02-26,NA,NA,NA,NA,NA
"11380",1988-02-27,NA,NA,NA,NA,NA
"11381",1988-02-28,NA,NA,NA,NA,NA
"11382",1988-02-29,NA,NA,NA,NA,NA
"11383",1988-03-01,NA,NA,NA,NA,NA
"11384",1988-03-02,NA,NA,NA,NA,NA
"11385",1988-03-03,NA,NA,NA,NA,NA
"11386",1988-03-04,NA,NA,NA,NA,NA
"11387",1988-03-05,NA,NA,NA,NA,NA
"11388",1988-03-06,NA,NA,NA,NA,NA
"11389",1988-03-07,NA,NA,NA,NA,NA
"11390",1988-03-08,NA,NA,NA,NA,NA
"11391",1988-03-09,NA,NA,NA,NA,NA
"11392",1988-03-10,NA,NA,NA,NA,NA
"11393",1988-03-11,NA,NA,NA,NA,NA
"11394",1988-03-12,NA,NA,NA,NA,NA
"11395",1988-03-13,NA,NA,NA,NA,NA
"11396",1988-03-14,NA,NA,NA,NA,NA
"11397",1988-03-15,NA,NA,NA,NA,NA
"11398",1988-03-16,NA,NA,NA,NA,NA
"11399",1988-03-17,NA,NA,NA,NA,NA
"11400",1988-03-18,NA,NA,NA,NA,NA
"11401",1988-03-19,NA,NA,NA,NA,NA
"11402",1988-03-20,NA,NA,NA,NA,NA
"11403",1988-03-21,NA,NA,NA,NA,NA
"11404",1988-03-22,NA,NA,NA,NA,NA
"11405",1988-03-23,NA,NA,NA,NA,NA
"11406",1988-03-24,NA,NA,NA,NA,NA
"11407",1988-03-25,NA,NA,NA,NA,NA
"11408",1988-03-26,NA,NA,NA,NA,NA
"11409",1988-03-27,NA,NA,NA,NA,NA
"11410",1988-03-28,NA,NA,NA,NA,NA
"11411",1988-03-29,NA,NA,NA,NA,NA
"11412",1988-03-30,NA,NA,NA,NA,NA
"11413",1988-03-31,NA,NA,NA,NA,NA
"11414",1988-04-01,NA,NA,NA,NA,NA
"11415",1988-04-02,NA,NA,NA,NA,NA
"11416",1988-04-03,NA,NA,NA,NA,NA
"11417",1988-04-04,NA,NA,NA,NA,NA
"11418",1988-04-05,NA,NA,NA,NA,NA
"11419",1988-04-06,NA,NA,NA,NA,NA
"11420",1988-04-07,NA,NA,NA,NA,NA
"11421",1988-04-08,NA,NA,NA,NA,NA
"11422",1988-04-09,NA,NA,NA,NA,NA
"11423",1988-04-10,NA,NA,NA,NA,NA
"11424",1988-04-11,NA,NA,NA,NA,NA
"11425",1988-04-12,NA,NA,NA,NA,NA
"11426",1988-04-13,NA,NA,NA,NA,NA
"11427",1988-04-14,NA,NA,NA,NA,NA
"11428",1988-04-15,NA,NA,NA,NA,NA
"11429",1988-04-16,NA,NA,NA,NA,NA
"11430",1988-04-17,NA,NA,NA,NA,NA
"11431",1988-04-18,NA,NA,NA,NA,NA
"11432",1988-04-19,NA,NA,NA,NA,NA
"11433",1988-04-20,NA,NA,NA,NA,NA
"11434",1988-04-21,NA,NA,NA,NA,NA
"11435",1988-04-22,NA,NA,NA,NA,NA
"11436",1988-04-23,NA,NA,NA,NA,NA
"11437",1988-04-24,NA,NA,NA,NA,NA
"11438",1988-04-25,NA,NA,NA,NA,NA
"11439",1988-04-26,NA,NA,NA,NA,NA
"11440",1988-04-27,NA,NA,NA,NA,NA
"11441",1988-04-28,NA,NA,NA,NA,NA
"11442",1988-04-29,NA,NA,NA,NA,NA
"11443",1988-04-30,NA,NA,NA,NA,NA
"11444",1988-05-01,NA,NA,NA,NA,NA
"11445",1988-05-02,NA,NA,NA,NA,NA
"11446",1988-05-03,NA,NA,NA,NA,NA
"11447",1988-05-04,NA,NA,NA,NA,NA
"11448",1988-05-05,NA,NA,NA,NA,NA
"11449",1988-05-06,NA,NA,NA,NA,NA
"11450",1988-05-07,NA,NA,NA,NA,NA
"11451",1988-05-08,NA,NA,NA,NA,NA
"11452",1988-05-09,NA,NA,NA,NA,NA
"11453",1988-05-10,NA,NA,NA,NA,NA
"11454",1988-05-11,NA,NA,NA,NA,NA
"11455",1988-05-12,NA,NA,NA,NA,NA
"11456",1988-05-13,NA,NA,NA,NA,NA
"11457",1988-05-14,NA,NA,NA,NA,NA
"11458",1988-05-15,NA,NA,NA,NA,NA
"11459",1988-05-16,NA,NA,NA,NA,NA
"11460",1988-05-17,NA,NA,NA,NA,NA
"11461",1988-05-18,NA,NA,NA,NA,NA
"11462",1988-05-19,NA,NA,NA,NA,NA
"11463",1988-05-20,NA,NA,NA,NA,NA
"11464",1988-05-21,NA,NA,NA,NA,NA
"11465",1988-05-22,NA,NA,NA,NA,NA
"11466",1988-05-23,NA,NA,NA,NA,NA
"11467",1988-05-24,NA,NA,NA,NA,NA
"11468",1988-05-25,NA,NA,NA,NA,NA
"11469",1988-05-26,NA,NA,NA,NA,NA
"11470",1988-05-27,NA,NA,NA,NA,NA
"11471",1988-05-28,NA,NA,NA,NA,NA
"11472",1988-05-29,NA,NA,NA,NA,NA
"11473",1988-05-30,NA,NA,NA,NA,NA
"11474",1988-05-31,NA,NA,NA,NA,NA
"11475",1988-06-01,NA,NA,NA,NA,NA
"11476",1988-06-02,NA,NA,NA,NA,NA
"11477",1988-06-03,NA,NA,NA,NA,NA
"11478",1988-06-04,NA,NA,NA,NA,NA
"11479",1988-06-05,NA,NA,NA,NA,NA
"11480",1988-06-06,NA,NA,NA,NA,NA
"11481",1988-06-07,NA,NA,NA,NA,NA
"11482",1988-06-08,NA,NA,NA,NA,NA
"11483",1988-06-09,NA,NA,NA,NA,NA
"11484",1988-06-10,NA,NA,NA,NA,NA
"11485",1988-06-11,NA,NA,NA,NA,NA
"11486",1988-06-12,NA,NA,NA,NA,NA
"11487",1988-06-13,NA,NA,NA,NA,NA
"11488",1988-06-14,NA,NA,NA,NA,NA
"11489",1988-06-15,NA,NA,NA,NA,NA
"11490",1988-06-16,NA,NA,NA,NA,NA
"11491",1988-06-17,NA,NA,NA,NA,NA
"11492",1988-06-18,NA,NA,NA,NA,NA
"11493",1988-06-19,NA,NA,NA,NA,NA
"11494",1988-06-20,NA,NA,NA,NA,NA
"11495",1988-06-21,NA,NA,NA,NA,NA
"11496",1988-06-22,NA,NA,NA,NA,NA
"11497",1988-06-23,NA,NA,NA,NA,NA
"11498",1988-06-24,NA,NA,NA,NA,NA
"11499",1988-06-25,NA,NA,NA,NA,NA
"11500",1988-06-26,NA,NA,NA,NA,NA
"11501",1988-06-27,NA,NA,NA,NA,NA
"11502",1988-06-28,NA,NA,NA,NA,NA
"11503",1988-06-29,NA,NA,NA,NA,NA
"11504",1988-06-30,NA,NA,NA,NA,NA
"11505",1988-07-01,NA,NA,NA,NA,NA
"11506",1988-07-02,NA,NA,NA,NA,NA
"11507",1988-07-03,NA,NA,NA,NA,NA
"11508",1988-07-04,NA,NA,NA,NA,NA
"11509",1988-07-05,NA,NA,NA,NA,NA
"11510",1988-07-06,NA,NA,NA,NA,NA
"11511",1988-07-07,NA,NA,NA,NA,NA
"11512",1988-07-08,NA,NA,NA,NA,NA
"11513",1988-07-09,NA,NA,NA,NA,NA
"11514",1988-07-10,NA,NA,NA,NA,NA
"11515",1988-07-11,NA,NA,NA,NA,NA
"11516",1988-07-12,NA,NA,NA,NA,NA
"11517",1988-07-13,NA,NA,NA,NA,NA
"11518",1988-07-14,NA,NA,NA,NA,NA
"11519",1988-07-15,NA,NA,NA,NA,NA
"11520",1988-07-16,NA,NA,NA,NA,NA
"11521",1988-07-17,NA,NA,NA,NA,NA
"11522",1988-07-18,NA,NA,NA,NA,NA
"11523",1988-07-19,NA,NA,NA,NA,NA
"11524",1988-07-20,NA,NA,NA,NA,NA
"11525",1988-07-21,NA,NA,NA,NA,NA
"11526",1988-07-22,NA,NA,NA,NA,NA
"11527",1988-07-23,NA,NA,NA,NA,NA
"11528",1988-07-24,NA,NA,NA,NA,NA
"11529",1988-07-25,NA,NA,NA,NA,NA
"11530",1988-07-26,NA,NA,NA,NA,NA
"11531",1988-07-27,NA,NA,NA,NA,NA
"11532",1988-07-28,NA,NA,NA,NA,NA
"11533",1988-07-29,NA,NA,NA,NA,NA
"11534",1988-07-30,NA,NA,NA,NA,NA
"11535",1988-07-31,NA,NA,NA,NA,NA
"11536",1988-08-01,NA,NA,NA,NA,NA
"11537",1988-08-02,NA,NA,NA,NA,NA
"11538",1988-08-03,NA,NA,NA,NA,NA
"11539",1988-08-04,NA,NA,NA,NA,NA
"11540",1988-08-05,NA,NA,NA,NA,NA
"11541",1988-08-06,NA,NA,NA,NA,NA
"11542",1988-08-07,NA,NA,NA,NA,NA
"11543",1988-08-08,NA,NA,NA,NA,NA
"11544",1988-08-09,NA,NA,NA,NA,NA
"11545",1988-08-10,NA,NA,NA,NA,NA
"11546",1988-08-11,NA,NA,NA,NA,NA
"11547",1988-08-12,NA,NA,NA,NA,NA
"11548",1988-08-13,NA,NA,NA,NA,NA
"11549",1988-08-14,NA,NA,NA,NA,NA
"11550",1988-08-15,NA,NA,NA,NA,NA
"11551",1988-08-16,NA,NA,NA,NA,NA
"11552",1988-08-17,NA,NA,NA,NA,NA
"11553",1988-08-18,NA,NA,NA,NA,NA
"11554",1988-08-19,NA,NA,NA,NA,NA
"11555",1988-08-20,NA,NA,NA,NA,NA
"11556",1988-08-21,NA,NA,NA,NA,NA
"11557",1988-08-22,NA,NA,NA,NA,NA
"11558",1988-08-23,NA,NA,NA,NA,NA
"11559",1988-08-24,NA,NA,NA,NA,NA
"11560",1988-08-25,NA,NA,NA,NA,NA
"11561",1988-08-26,NA,NA,NA,NA,NA
"11562",1988-08-27,NA,NA,NA,NA,NA
"11563",1988-08-28,NA,NA,NA,NA,NA
"11564",1988-08-29,NA,NA,NA,NA,NA
"11565",1988-08-30,NA,NA,NA,NA,NA
"11566",1988-08-31,NA,NA,NA,NA,NA
"11567",1988-09-01,NA,NA,NA,NA,NA
"11568",1988-09-02,NA,NA,NA,NA,NA
"11569",1988-09-03,NA,NA,NA,NA,NA
"11570",1988-09-04,NA,NA,NA,NA,NA
"11571",1988-09-05,NA,NA,NA,NA,NA
"11572",1988-09-06,NA,NA,NA,NA,NA
"11573",1988-09-07,NA,NA,NA,NA,NA
"11574",1988-09-08,NA,NA,NA,NA,NA
"11575",1988-09-09,NA,NA,NA,NA,NA
"11576",1988-09-10,NA,NA,NA,NA,NA
"11577",1988-09-11,NA,NA,NA,NA,NA
"11578",1988-09-12,NA,NA,NA,NA,NA
"11579",1988-09-13,NA,NA,NA,NA,NA
"11580",1988-09-14,NA,NA,NA,NA,NA
"11581",1988-09-15,NA,NA,NA,NA,NA
"11582",1988-09-16,NA,NA,NA,NA,NA
"11583",1988-09-17,NA,NA,NA,NA,NA
"11584",1988-09-18,NA,NA,NA,NA,NA
"11585",1988-09-19,NA,NA,NA,NA,NA
"11586",1988-09-20,NA,NA,NA,NA,NA
"11587",1988-09-21,NA,NA,NA,NA,NA
"11588",1988-09-22,NA,NA,NA,NA,NA
"11589",1988-09-23,NA,NA,NA,NA,NA
"11590",1988-09-24,NA,NA,NA,NA,NA
"11591",1988-09-25,NA,NA,NA,NA,NA
"11592",1988-09-26,NA,NA,NA,NA,NA
"11593",1988-09-27,NA,NA,NA,NA,NA
"11594",1988-09-28,NA,NA,NA,NA,NA
"11595",1988-09-29,NA,NA,NA,NA,NA
"11596",1988-09-30,NA,NA,NA,NA,NA
"11597",1988-10-01,NA,NA,NA,NA,NA
"11598",1988-10-02,NA,NA,NA,NA,NA
"11599",1988-10-03,NA,NA,NA,NA,NA
"11600",1988-10-04,NA,NA,NA,NA,NA
"11601",1988-10-05,NA,NA,NA,NA,NA
"11602",1988-10-06,NA,NA,NA,NA,NA
"11603",1988-10-07,NA,NA,NA,NA,NA
"11604",1988-10-08,NA,NA,NA,NA,NA
"11605",1988-10-09,NA,NA,NA,NA,NA
"11606",1988-10-10,NA,NA,NA,NA,NA
"11607",1988-10-11,NA,NA,NA,NA,NA
"11608",1988-10-12,NA,NA,NA,NA,NA
"11609",1988-10-13,NA,NA,NA,NA,NA
"11610",1988-10-14,NA,NA,NA,NA,NA
"11611",1988-10-15,NA,NA,NA,NA,NA
"11612",1988-10-16,NA,NA,NA,NA,NA
"11613",1988-10-17,NA,NA,NA,NA,NA
"11614",1988-10-18,NA,NA,NA,NA,NA
"11615",1988-10-19,NA,NA,NA,NA,NA
"11616",1988-10-20,NA,NA,NA,NA,NA
"11617",1988-10-21,NA,NA,NA,NA,NA
"11618",1988-10-22,NA,NA,NA,NA,NA
"11619",1988-10-23,NA,NA,NA,NA,NA
"11620",1988-10-24,NA,NA,NA,NA,NA
"11621",1988-10-25,NA,NA,NA,NA,NA
"11622",1988-10-26,NA,NA,NA,NA,NA
"11623",1988-10-27,NA,NA,NA,NA,NA
"11624",1988-10-28,NA,NA,NA,NA,NA
"11625",1988-10-29,NA,NA,NA,NA,NA
"11626",1988-10-30,NA,NA,NA,NA,NA
"11627",1988-10-31,NA,NA,NA,NA,NA
"11628",1988-11-01,NA,NA,NA,NA,NA
"11629",1988-11-02,NA,NA,NA,NA,NA
"11630",1988-11-03,NA,NA,NA,NA,NA
"11631",1988-11-04,NA,NA,NA,NA,NA
"11632",1988-11-05,NA,NA,NA,NA,NA
"11633",1988-11-06,NA,NA,NA,NA,NA
"11634",1988-11-07,NA,NA,NA,NA,NA
"11635",1988-11-08,NA,NA,NA,NA,NA
"11636",1988-11-09,NA,NA,NA,NA,NA
"11637",1988-11-10,NA,NA,NA,NA,NA
"11638",1988-11-11,NA,NA,NA,NA,NA
"11639",1988-11-12,NA,NA,NA,NA,NA
"11640",1988-11-13,NA,NA,NA,NA,NA
"11641",1988-11-14,NA,NA,NA,NA,NA
"11642",1988-11-15,NA,NA,NA,NA,NA
"11643",1988-11-16,NA,NA,NA,NA,NA
"11644",1988-11-17,NA,NA,NA,NA,NA
"11645",1988-11-18,NA,NA,NA,NA,NA
"11646",1988-11-19,NA,NA,NA,NA,NA
"11647",1988-11-20,NA,NA,NA,NA,NA
"11648",1988-11-21,NA,NA,NA,NA,NA
"11649",1988-11-22,NA,NA,NA,NA,NA
"11650",1988-11-23,NA,NA,NA,NA,NA
"11651",1988-11-24,NA,NA,NA,NA,NA
"11652",1988-11-25,NA,NA,NA,NA,NA
"11653",1988-11-26,NA,NA,NA,NA,NA
"11654",1988-11-27,NA,NA,NA,NA,NA
"11655",1988-11-28,NA,NA,NA,NA,NA
"11656",1988-11-29,NA,NA,NA,NA,NA
"11657",1988-11-30,NA,NA,NA,NA,NA
"11658",1988-12-01,NA,NA,NA,NA,NA
"11659",1988-12-02,NA,NA,NA,NA,NA
"11660",1988-12-03,NA,NA,NA,NA,NA
"11661",1988-12-04,NA,NA,NA,NA,NA
"11662",1988-12-05,NA,NA,NA,NA,NA
"11663",1988-12-06,NA,NA,NA,NA,NA
"11664",1988-12-07,NA,NA,NA,NA,NA
"11665",1988-12-08,NA,NA,NA,NA,NA
"11666",1988-12-09,NA,NA,NA,NA,NA
"11667",1988-12-10,NA,NA,NA,NA,NA
"11668",1988-12-11,NA,NA,NA,NA,NA
"11669",1988-12-12,NA,NA,NA,NA,NA
"11670",1988-12-13,NA,NA,NA,NA,NA
"11671",1988-12-14,NA,NA,NA,NA,NA
"11672",1988-12-15,NA,NA,NA,NA,NA
"11673",1988-12-16,NA,NA,NA,NA,NA
"11674",1988-12-17,NA,NA,NA,NA,NA
